"Gene" "Red1" "Red2" "Red3" "Red4" "Red5" "Yellow1" "Yellow2" "Yellow3" "Yellow4" "Yellow5"
"248" "lxqan" 2.02549044401306 2.06765337470151 1.92778138484491 1.80944681627453 1.87994187906698 2.30490529111948 1.896526388236 1.92570705117611 1.98922643233852 2.3680262547123
"249" "dhzzt" 0.367668739551522 0.32457638258616 0.395440098062851 0.28110101196188 0.343305678747156 0.347482415419732 0.323966564709174 0.330304278138795 0.384918133347207 0.365986890835665
"250" "wvgfk" 2.04494418244011 2.16975734185047 2.43794365590459 2.33938464191877 1.87886328400106 1.06843413019237 1.03115921862061 0.94000163115133 0.678249879628341 0.785053152549496
"251" "cmzip" 0.327889626732975 0.306452083147415 0.345863795208503 0.325428389516373 0.368743340935744 0.353668391488577 0.301480388361712 0.374785456438449 0.321188307847498 0.409362209603524
"252" "xvibb" 0.974370660340531 0.86789608791997 1.0710648377284 1.0457622341064 1.0579387758425 1.01240657646001 0.930323647931685 1.00376927614062 0.905444094676347 1.12764240226603
"253" "jhzxu" 3.84838678101373 3.31931937748641 3.76620209284389 4.16607388419079 3.59254337807619 4.14123177882914 3.52497691484767 3.44124137951359 3.16715521219934 4.03306411030705
"254" "yjauc" 1.11715069850536 1.40842538901604 1.37437421249016 1.25154429749176 1.56868518989328 1.29987402381378 1.16024060363597 1.18921383957638 1.15409076953544 1.19929056656227
"255" "kacre" 0.44917784348196 0.43656819339591 0.428108204528032 0.462550785736822 0.31584016022476 0.50585647828734 0.436653690971242 0.304339635183555 0.530504649548074 0.382506116889283
"256" "ykvru" 0.885964693884496 1.02751328721478 0.974931834862785 1.1197317741114 0.95909314498913 0.944056473335787 0.926071285224266 0.972595421039608 0.932704523960296 0.828961683446562
"257" "etdee" 0.696814957008948 0.66188653370542 0.493382641749079 0.641050636272224 0.580057451814816 0.57783335047867 0.805199190813959 0.708561247510738 0.651673752045357 0.607168858412191
"258" "dekao" 1.46645836786859 1.52880188685435 1.29749533146449 1.69166618643088 1.51241824798773 1.65551092263622 1.04939303611818 1.53304735030687 1.34109374148583 1.43520181951598
"259" "dyini" 0.744573981339098 0.705548260777032 0.741809327041862 0.744845807427108 0.697018501232792 0.750628636549634 0.684334003899459 0.722889921466751 0.694675394497807 0.754487872008
"260" "hvuoj" 1.07709850645997 1.06122338959651 1.13762154940131 0.898781270618414 1.01336374277718 0.645162494383954 0.765137580668723 0.661197040332905 0.716027203352386 0.692151353192858
"261" "udmwn" 3.78183530498401 4.17026643516419 3.19748916634885 3.788913115016 4.08769871064684 3.06882390045965 3.52836787120262 4.16244503858723 3.94905336144512 4.00845866457953
"262" "lpowx" 0.320882470111863 0.317004078537894 0.441022719462746 0.299567881397578 0.338704567808324 0.362117602436857 0.383093200907967 0.347729888185464 0.317237407388427 0.325923045948194
"263" "oayxh" 0.996978293934459 1.12668048671137 0.771307351259971 0.967777336170639 1.07125182087036 0.940853145624001 1.0130505993919 0.993319481995709 0.979411166928242 1.09656194920539
"264" "kxpdl" 0.787538956229268 0.784578720879689 0.644748976298656 0.819385307153309 0.77293745724272 0.754725021335253 0.911783354551966 0.893580658169103 0.891784591416891 0.636969437814549
"265" "pkcwe" 0.165973025740786 0.221440351015028 0.178243728695077 0.209246099414713 0.169835287097676 0.177318287853262 0.200896730274679 0.215354278567031 0.16372195374614 0.218608945115078
"266" "kostz" 1.59387036330004 1.80217445157786 2.28068222635567 1.94705592672309 1.89752152690775 1.73510713931648 1.99511221027724 1.55954620453337 2.08951522334968 1.97615628397181
"267" "lbqxk" 0.405005871275346 0.357174571361266 0.37125932063695 0.361955811665563 0.370181630772823 0.345306000684193 0.352247641545358 0.375490532729525 0.324642013902447 0.360060185166469
"268" "cutsd" 1.18745365182919 1.15458898678368 1.0437913336167 1.33986130227144 1.08482395756798 1.24406641867731 1.16405968163991 1.15795525608235 1.40375070902552 1.15766351894586
"269" "pkovj" 1.05482416266897 1.10505815511352 1.00580548720964 0.983905898604755 1.15204531236062 0.984533661467739 1.19482579053893 1.01627249468179 1.08840324907122 1.11722386771154
"270" "rzohe" 0.558210149149018 0.536183457126162 0.518721642843604 0.506516146091903 0.527152383493905 0.192658826527135 0.181291917956496 0.107776258651213 0.238734787526051 0.215238745828628
"271" "tdloi" 0.583400890700496 0.550249602805584 0.551130555439359 0.495829212957621 0.539342274278808 0.581437944565249 0.649516360158292 0.502937580192696 0.446136521745752 0.599188655555848
"272" "byqce" 0.782397570172591 0.719627837741041 0.87211341977175 0.896529297233896 0.869754515074726 0.833458916376581 0.874168161497614 0.775460214636386 0.8353880401023 0.851262845192388
"273" "tgtko" 1.91271176085602 1.99677469807035 1.90764617716678 1.82194242992563 1.78364957775377 1.96213338227286 2.13514716056111 1.77255688773118 1.74228097012685 2.02778801005091
"274" "itcov" 0.421512238414859 0.339407967856524 0.432887487153948 0.265449934808387 0.403675512234252 0.365679285179917 0.369853238780556 0.351183575242071 0.379747193156827 0.393688805063576
"275" "aubkf" 0.21414885279038 0.187383180530285 0.187470473668045 0.204689181746342 0.209849603214896 0.189819303431544 0.245473536736645 0.193200269333424 0.241254812904102 0.216147887252194
"276" "jaqza" 0.318275964729449 0.356530459729698 0.288584983814634 0.285776190655317 0.336888173506355 0.36634175642524 0.282788549323958 0.317575973856019 0.318044504912582 0.324325589171131
"277" "lwilv" 0.059797208216436 0.056298208118764 0.0656019119539642 0.0734066175287651 0.0657445185350054 0.0681111222757197 0.0588893636723851 0.0603427928157417 0.0719649282856706 0.049821251486538
"278" "sdzqz" 1.07490123224343 0.974685826359963 1.24075384945415 1.09729787806857 1.21867214320644 1.20264264981815 0.948305946281307 1.08308998199139 0.908200413649359 1.08611346320641
"279" "lycew" 2.92283304802915 2.49968693715744 2.60609398694955 2.73747707988655 3.16658165911738 2.89462470739083 2.61452194054826 2.85000909876894 2.68611379533851 2.58458414614253
"280" "zcjny" 0.0378741952762937 0.045314867887324 0.0631557081777811 0.0397023565853148 0.0499980983490507 0.155562375932675 0.188450881717795 0.170708839333942 0.159606508389335 0.191068292948816
"281" "xtjlg" 0.498310482855531 0.440436090312195 0.444381475005925 0.486708057971332 0.429761564474146 0.442832899892969 0.481466251293672 0.418259781296488 0.46618938501548 0.453940518812636
"282" "estsz" 0.184320930018449 0.184537022817253 0.162049981342423 0.162970820240848 0.210047464275057 0.171325866568515 0.190513214710793 0.164858647948117 0.159126243742552 0.194080438840497
"283" "akxiv" 0.769904106784365 1.06839036168128 1.04996617911942 0.998413670075335 0.949712509859908 1.14228663813773 1.14869371344405 0.955288128114606 1.04432863290566 1.10602410677246
"284" "mvaif" 3.63252133990013 3.97812557421042 4.3380640987458 3.76278801315204 3.91142046401603 4.0496315833027 5.00505272118685 4.44171695389919 4.10044934019059 3.36843226837066
"285" "kauqm" 2.65909089135041 3.08171379894208 2.6162368478103 3.21728069885616 2.27302969148831 1.76779361248433 2.69160764887459 2.56216995404465 2.8480727013927 2.64156122703064
"286" "xgiot" 1.06955223159558 0.932262357932493 1.01148361290374 1.00816627858278 1.05851328219166 1.21852108494982 1.11181300896745 1.04952099791929 1.02959327187232 1.14682987192373
"287" "okreg" 2.08256426251995 1.78465040556278 1.74332939885705 1.52385396518089 1.56852472672104 1.50894263257032 1.55964963346608 1.89461318179214 1.89802720519146 1.93915529142372
"288" "uhsji" 0.795311820613289 0.912488600410638 0.945975393894869 0.915500098368997 0.928920638355722 0.866928646079188 0.904068924802689 0.772236280806386 0.918616274966894 0.862585567566701
"289" "wdutj" 3.14958042355599 2.97528868400749 3.3616166133035 3.26589346145197 2.56147601035667 3.242237792699 2.89810998581886 2.61340446397936 2.76975677156739 3.26108183430902
"290" "uhijb" 1.74428607636045 2.40465346028122 2.85530343090787 2.29445189005154 2.48119307037625 1.49844668096458 2.00860155822592 1.3091028660716 1.60760679976221 1.73583999731876
"291" "oegbe" 0.4227958338018 0.453273267622294 0.360816740604602 0.413983626322441 0.444682927618296 0.431585891025109 0.489741754657674 0.372798272212771 0.34136754775593 0.431850123364296
"292" "yasil" 1.23121973432693 1.57885052583982 1.29397253569061 1.54772380862753 1.34195522605024 1.32760994647461 1.42149173946816 1.54276984156754 1.2060612238048 1.06604611916193
"293" "bfwdx" 0.856975366380018 0.896065769358111 0.912686364762056 1.02784894514849 1.06160825519812 1.20484823881332 1.09758873161013 1.12436294209319 1.14205264389257 1.2084731103055
"294" "uvrsv" 2.36134562455945 1.81788150756581 2.12108597823158 2.18992573061755 1.95884682191698 2.00765594159788 1.7537091605746 1.75599695905702 1.96593950874308 1.82811908067422
"295" "dagit" 1.24739245326629 1.29386928036375 0.855213925681171 1.24661972632383 0.959354715616814 1.11506550274146 1.32866219277186 1.23496344408272 0.944361703254218 1.08628049549028
"296" "qxhpj" 0.298848398628204 0.346878189110458 0.257571515979041 0.287728477818296 0.27448227375965 0.291352436055253 0.316029655141094 0.268592951858168 0.297938245880589 0.31296335858142
"297" "qferb" 0.778130929136815 0.752797956036216 0.864362217320629 0.831444409196874 0.851755190394143 0.636885869161601 0.740649685583978 0.731569024658953 0.723702010499288 0.741261421593939
"298" "hndnx" 0.470473975291911 0.47511878878245 0.384949703183711 0.397567539873143 0.452869577962378 0.370325134386579 0.461118497812607 0.374848656335811 0.376214513203869 0.48306120106187
"299" "euwld" 0.0198935703868975 0.0220532698768665 0.0237797763634735 0.0233311791658783 0.0189021235151067 0.0223769443848606 0.0258652851015791 0.0188362625943102 0.0207138063516124 0.0239801641553857
"300" "sayud" 0.371321969134079 0.38837570522645 0.574478017004885 0.436736378753349 0.529179362892303 1.21165966773107 1.18728425431903 1.27381086582993 1.26789438710537 1.24717852519779
"301" "ghgce" 1.34316307225798 1.18303725062372 1.27527789834668 1.49724710779937 1.48308733319476 1.64724170937972 1.65300365060225 1.26067667213113 1.44728534779654 1.51436926897637
"302" "kbjlt" 1.06058495460083 1.08056275416047 1.14423338782867 1.27446709790398 1.20080197246218 1.05478574596463 1.20988518531428 1.23034983828813 1.2430067691466 1.15905669768291
"303" "qrvwy" 0.916842370410857 0.819148343060528 1.1206989127591 0.992141059416382 1.0772257295498 0.997159722532094 0.900683769296777 0.938924033010922 0.729875970914994 1.07903263516124
"304" "pacdo" 1.10970654692777 1.07195971611005 0.866935777746853 0.853105423353601 1.05817408080574 0.872614015659253 1.01975787623327 0.79022038498 0.887141793315339 0.966794021723122
"305" "lxrbg" 1.38039958569711 1.23038831246014 1.20167978232551 1.27554755726258 1.19105179970102 1.42520814266206 1.02181280219872 1.07629338419656 1.0969732097617 1.14888050239623
"306" "esnpb" 0.541167046253473 0.502627545878745 0.582865121947385 0.569469267508667 0.588471006348935 0.527560062735438 0.563604135923776 0.518809682726097 0.567124617801005 0.522958816804751
"307" "kgamd" 1.35936334811174 1.32082630551012 1.46066292349104 1.40334858370745 1.43478481139219 1.24798587064901 1.2796735488537 1.45067521163574 1.67188669529277 1.34281448936444
"308" "afpxc" 0.00254168016876249 0.00245449439470337 0.00274272766133444 0.00272787546735652 0.00250034622380792 0.00260796500874093 0.00229118428507885 0.00269728173098155 0.00294320532875192 0.00239382263810261
"309" "aigtu" 0.445491358811167 0.458204145898693 0.448544646332305 0.505006995300891 0.438927897846364 0.468744166053907 0.455747676083282 0.466814816684182 0.486784462813767 0.489578748259656
"310" "dyosb" 0.75816013964172 0.841060166657322 0.735854997827112 0.663984216082099 0.7526237429044 0.341197563426702 0.6253284797372 0.413173179514 0.523998960695198 0.565043867823541
"311" "bjntb" 0.32896115699985 0.406643704272479 0.369428263058297 0.32676496247544 0.32035555519617 0.339745909791586 0.349071564864944 0.369217940489452 0.443526483083662 0.340082078756948
"312" "xwpvb" 0.067231611801295 0.0859761536743471 0.0864696516646671 0.0657831122639549 0.094547064399959 0.0916422622387649 0.0702700801921702 0.0791695855446254 0.0843691415933335 0.0959071242235234
"313" "paply" 0.293876929987822 0.328308260639129 0.277167450772353 0.307565061697422 0.271686880080685 0.269223680813986 0.305931046856424 0.279133736825719 0.333683827887354 0.308323745767727
"314" "qhgdh" 1.53106342794882 2.26796770194588 2.04102185810334 1.99420316586661 1.7585043375503 2.13734891065554 1.79380354214108 2.19005265646019 2.09253852396711 2.03961949226616
"315" "jkreb" 1.67625774492691 1.82185674858175 1.82635842276229 1.48139189632749 1.8589337484028 1.80643946773154 1.83940770489023 1.84398237808681 1.37082886573367 1.42517165055265
"316" "saixa" 1.28541191285589 1.33188559996754 1.14445903289054 1.0939973390394 1.30544774007678 1.18753822830368 1.12369299082447 1.12072163347068 1.23258756443956 1.05112997918837
"317" "nbbmp" 0.0337271725601715 0.033225114683296 0.029154366002571 0.029586356595937 0.0305179862376421 0.0237064685802092 0.0390547384603799 0.0281051393120293 0.0320958222236951 0.0277601064143442
"318" "anwic" 1.38842522936756 1.18715670864995 1.18542243636839 1.16334415514763 1.49308357874221 1.0378914891434 1.11429506311844 1.11691768737974 1.25052222280727 1.20788352319991
"319" "eceun" 2.08618088529146 2.01419325276793 2.30278376608472 2.02799501550599 2.05152763196453 2.32064086323742 2.13899225759572 2.08193602121119 1.66860811726254 1.69503471287733
"320" "hmlwi" 2.64080911257246 2.51478509230679 2.6433165654185 2.99020522494436 2.62250252823719 3.33553712753986 2.96993455937499 3.79598866656737 3.42070037122081 3.70664213157249
"321" "nzlzz" 0.464944718764423 0.619017994636243 0.595112224356653 0.427238654203542 0.579735495284903 0.519187563459883 0.505034814626185 0.588143444979261 0.440199120871738 0.594066695721977
"322" "btkla" 0.397174966905811 0.355851616502837 0.356035037572268 0.296954581488252 0.365245832333971 0.320277367489987 0.37864936081267 0.367388153208899 0.387296183050243 0.394936305437291
"323" "yhvaf" 0.143078502571624 0.148278358482765 0.186831823204835 0.164742242240125 0.142855991677159 0.172820079341056 0.169838733625796 0.148307071228016 0.174942080137133 0.142605654270147
"324" "ldirf" 1.29558010447243 1.28860433742027 1.22292860957258 1.71469451031508 1.34623622180188 1.34191583967115 1.31459845441359 1.75226738209398 1.35743702724147 1.53819162260524
"325" "wqlaz" 0.0500173719546644 0.0397198446027337 0.045500522713127 0.0474171976249175 0.0453871897840412 0.0544694703388793 0.0532334097878057 0.0401610849780573 0.0546897873681754 0.0453312133520646
"326" "ptkqi" 0.605924686597684 0.622041564657171 0.617147564537086 0.607253475056827 0.551316528892082 0.662871218229205 0.393278953061825 0.57811459707006 0.564940934749828 0.590158695870358
"327" "ojdfz" 0.436516302867776 0.415398929483516 0.433329582922604 0.480284360243221 0.395416058920897 0.358377842040058 0.454861420617254 0.501995646277609 0.384727565961769 0.334402360955713
"328" "rghsi" 1.41929565156958 1.42900525894126 1.64700475639243 1.37527704859435 1.33879908648288 1.34393063587605 1.38939271707763 0.997501531484109 1.33696796264588 1.35053871756056
"329" "lrysr" 0.359028333169947 0.403701849164982 0.373186177197457 0.354027152264734 0.423320238915371 0.406437928247686 0.323218930738027 0.353378462633046 0.432918478447123 0.406456654433056
"330" "ywjju" 0.00519671351889197 0.00453759563580609 0.00523774067065783 0.00469473624597152 0.00470162481346119 0.00330792240141789 0.00227539305154839 0.00254145754429638 0.00174838977227889 0.00177541806922505
"331" "etrng" 1.0676980745123 0.922527662865247 0.901381870269044 0.927033618212336 0.882086855682104 0.930470615041783 1.02544682552739 0.928630808678619 0.904349105051188 1.03333697150367
"332" "ndzdc" 0.0247420271501368 0.0278348175209923 0.0226517437763382 0.0259774086139777 0.0231535297040559 0.0245187731437258 0.0225678762061038 0.0272438054012526 0.023133052628155 0.0251754325133043
"333" "lgnwv" 0.256689550755421 0.230363924186716 0.190585849726425 0.27162253512495 0.236652560548447 0.285107188686773 0.229108149780361 0.255783809151873 0.212914318635928 0.242107242760432
"334" "ejedc" 0.497609396562268 0.599859697785383 0.580954875361983 0.555301561171037 0.615911585824262 0.620695860927304 0.689673954146117 0.608827361885929 0.601453658007698 0.634829869144648
"335" "yclbw" 0.660860958612027 0.772946847888719 0.695634662750968 0.695867837992735 0.692222787996195 0.701928831242617 0.663038518614889 0.648189495194786 0.830933400207301 0.71651336351738
"336" "vjvgv" 2.29996010703986 2.17625566176849 2.10087869157225 2.04471376772433 1.81197155825773 1.56821128580529 2.00733962781483 2.27596705740954 1.99183438884284 2.12331843765674
"337" "dadjz" 1.56562616444951 2.02080314969348 1.66649385746187 2.1491754309841 1.75232561942981 1.57717001312861 1.5290817262598 1.80705893369333 1.75156035289787 1.97519284035191
"338" "dfqdv" 0.600817564271709 0.564167428123736 0.501089780423475 0.523197902938702 0.667454766345339 0.487949875193589 0.557054455250196 0.512308882049395 0.468299781882081 0.523969504734922
"339" "rgqaz" 1.2541262458872 1.0102087267583 1.21715424049267 1.4773812034309 1.25169338261549 1.39729506425671 1.34612530937325 1.34599486791399 1.02025226766147 1.36631774230359
"340" "daxfk" 2.76439071269028 2.78176187417965 3.24268667286646 3.31519086292477 3.14760619219859 1.80741467778849 1.68589968017433 2.13187933583909 1.75185364246649 1.54825663827081
"341" "ldhdi" 0.355260448316693 0.36035554706906 0.347432470493352 0.427153227413483 0.373380467811022 0.347031647392423 0.399947377275517 0.336462202866936 0.422141407542645 0.32214845890781
"342" "mycut" 0.598020817239656 0.541255944992193 0.480150230261752 0.527172940631769 0.622364055876951 0.513220383754783 0.477083920102996 0.660713973630973 0.439521928406687 0.515523566163785
"343" "auquh" 0.151268909522905 0.125075693200476 0.130894410021732 0.132477707293686 0.146563853649854 0.125412730291311 0.126689746051534 0.121854490073656 0.109402690630603 0.131406189911867
"344" "vnobh" 1.87462558541623 1.67394450284718 1.46047552704866 1.60496209769345 1.31038249670557 1.44358007131904 1.59474653365419 1.32675521110892 1.63431439491233 1.60897002353304
"345" "svfco" 0.930661794332936 0.760341207449182 0.902292231364748 0.994565850152213 0.721146519985555 1.08069685340844 0.977607340200839 0.873338870559263 0.899836785949398 0.948704748841176
"346" "audna" 1.8952683097655 2.46034585810531 2.02733059272797 2.31153176282732 2.02446091082003 2.49596953341595 2.32620458571514 1.8323325335463 1.92866601704537 1.95929941656814
"347" "bxuji" 0.640924910231074 0.661812592369746 0.812926089088302 0.612560395427961 0.688607693567327 0.827848465811803 0.775692902183282 0.824005787827976 0.804783231711429 0.722011428770251
"348" "prpjo" 0.314078324491643 0.279227836974494 0.238818910304207 0.310614957694867 0.308255137131841 0.292971825523986 0.274602761321716 0.295769501235579 0.236181557815244 0.311580636915129
"349" "eyrsc" 0.170916675413561 0.215541822812204 0.197998260270216 0.192008277889202 0.189538248486632 0.230443219014788 0.218362701968651 0.201976770969025 0.18312566686657 0.214849296496233
"350" "aezkp" 0.0212449814630266 0.0236060146151938 0.031755763743484 0.0398463068196592 0.0673391331585755 0.235532149312643 0.206730371520505 0.209448982724443 0.237383545231725 0.206478058834266
"351" "pajhs" 0.238845243788545 0.279865444207431 0.22951818241576 0.242108127494432 0.283160672277355 0.243946847829612 0.2251274290395 0.266806331438328 0.247002213146007 0.205951062825913
"352" "mehlz" 2.03222274811685 2.09255226529804 2.09764005635102 2.3444708936777 2.41601876136126 1.87373259656141 1.92386166284254 2.23800497636043 2.23205077976288 1.9482609396221
"353" "jvmqo" 3.27255986497412 3.14214540199718 3.00360243842797 3.27095596167893 3.44234128281044 2.69316494490606 3.00920422604181 3.45961792199196 3.08062518709988 3.07595847383549
"354" "fbwca" 0.0152638840237849 0.013371442098213 0.01582227223991 0.0151793089818456 0.015588122502499 0.0151719543428555 0.0148628586396308 0.0167840361861294 0.0167478777026821 0.015033690841009
"355" "xwqvw" 4.58487707350556 4.02013338278625 4.04819192934698 4.03850208552306 3.63192685427212 4.81183609529235 4.51001095637322 4.31978701515394 3.66166561299002 4.17528791428652
"356" "dixyi" 0.635244212504621 0.623917896829264 0.629725077069417 0.587347962883273 0.670894540913509 0.581393456782764 0.604944919109681 0.584464870560288 0.577553832459633 0.634433231878056
"357" "oauqq" 0.518775064242195 0.469643811820148 0.543739812923315 0.475359831343559 0.534165590400215 0.643970255504368 0.529948528536439 0.511392436021802 0.59427267528619 0.578047713561751
"358" "htaon" 4.76318337649058 4.69869220422444 5.22669256920071 5.55812119964362 4.89675930524227 4.97115571528045 4.56634503433549 5.27315386026658 4.41614452978632 4.48939467886066
"359" "akzil" 0.177699728532982 0.19831206273415 0.201505368489822 0.225961888378819 0.225542072693077 0.174269786880829 0.196910436300983 0.207840567721275 0.198860554925279 0.219429999788397
"360" "mmvei" 0.786410435547044 0.73957846517077 0.843223557985173 0.794653182062305 0.810707308464054 0.233760964892716 0.178504498515658 0.188476667175426 0.315528445794248 0.231754011512996
"361" "lwvnj" 4.95370377623635 4.32773711736704 4.87411151727528 4.58754354528408 3.9551644820056 4.3547223749814 4.27078249194248 4.21175086129415 4.22190630621758 4.27990122720504
"362" "midvk" 0.00597660827045708 0.00576091959813884 0.00548707600574752 0.00524344873252616 0.0062086729870291 0.00593276142099384 0.00589725826646843 0.00527654292159692 0.00484654230065949 0.00542799009162142
"363" "nksfp" 1.70520205369517 2.04130500084777 1.45105407395244 1.73877866378733 1.56860572844148 1.70619825046521 1.42590546996669 1.76296096126034 1.71408320106441 1.66450244040626
"364" "yhjve" 1.05361759889868 1.01670217638233 1.04846016528723 1.01679254902694 0.956657523551921 1.06575932349521 0.818539610764463 0.846630455654008 0.928433150758593 0.859919079684634
"365" "ytbcm" 2.25659558635215 1.8390667893762 2.44275101034329 1.91687042095049 2.22781425889727 1.87312830231777 2.13023986895121 1.96547509485501 2.18008050049459 2.12341386913439
"366" "owkwm" 0.275956415681154 0.257133065807255 0.253058126547639 0.263205484519921 0.263802414268506 0.267853148177496 0.255221627285463 0.231395806876417 0.211521011968303 0.254495212946769
"367" "yhqiq" 1.95861942196241 1.6325831800198 1.81477710496452 1.82222465114486 1.88880116002627 1.79246646486645 1.94932649460137 1.89180395491685 2.10203976753204 1.90483244304392
"368" "qtodu" 0.145362090817602 0.131688290895716 0.15820478448041 0.124149219514784 0.163040777491353 0.133496898616683 0.146993605949949 0.145120595242945 0.130592774350046 0.13275388104304
"369" "lyokz" 0.363747169845171 0.388773248875718 0.489135441125595 0.378307328818865 0.364470775825353 0.407350935523394 0.415107848782272 0.360257886787698 0.405490567475022 0.353264828135676
"370" "fufzw" 0.139334052899196 0.14527663370629 0.143987047700588 0.155204011438982 0.146798368218986 0.0220396811675261 0.0126139122312183 0.031689741255067 0.0165727727075783 0.0175445833448327
"371" "zqegs" 1.1705110660024 1.24117362130594 1.31532436715731 1.01661803672795 1.17683853703935 1.2932000129058 1.31753471846393 1.54865079206996 1.33188488913254 1.47582779026423
"372" "tbghv" 0.222929866717357 0.211299709964671 0.200060572117551 0.18107807823345 0.166067071375885 0.210570314327345 0.198326331732623 0.208584614665659 0.214805014811754 0.204819196881538
"373" "sneeq" 0.280954600473898 0.246497310287423 0.324598360258159 0.344223539302123 0.297835363075212 0.292929219015615 0.33545280417304 0.287362649011695 0.323887249829453 0.294751175260473
"374" "rdfid" 0.462702444489971 0.445498134969636 0.372772595810797 0.541404325582464 0.407943935861807 0.44995451044434 0.536903375537268 0.481713058578609 0.421204820534466 0.580570051345279
"375" "fkxhs" 1.10178407064864 1.14458762384859 0.909588821572236 1.07642805326258 0.99693638045266 0.99876184244929 1.11618648911032 0.80863996153186 1.11486084740189 1.17183390863324
"376" "vmvfj" 1.4211967429159 1.54791878768147 1.45731923048243 1.30408093060389 1.07655476432365 1.51905953134823 1.33029893605682 1.16773277235421 1.30722946917243 1.44081437437041
"377" "syeae" 3.2081913765354 3.09945827644803 2.9776200224765 3.26844567366321 3.01482185588262 2.71294396808405 2.97241992148282 2.77751958679485 3.15323384796214 2.42048251513422
"378" "ucgeu" 0.617138341038635 0.553741559336815 0.553443220964699 0.498779392458592 0.577829824793705 0.675740383172624 0.695024545139806 0.560103394376028 0.584998340193514 0.590893266280389
"379" "penyt" 0.396245491928654 0.489363233915451 0.391578454727707 0.409097486947485 0.43266844026585 0.331917819733319 0.441915475517287 0.376083827465127 0.452020304018192 0.459791787673544
"380" "kcuby" 0.148742708456742 0.152795114409979 0.158039244328942 0.128272359125509 0.142684363696598 0.187241899066568 0.14304552350726 0.139784355037146 0.169360285149002 0.16408670110122
"381" "kyezo" 2.18479064339306 2.0281515556649 2.24334987717494 2.43012599435091 1.93671342803141 2.04255919327499 2.51464695640854 2.52191196087159 2.24124283499198 1.90008421113145
"382" "zwfrt" 0.360322283741727 0.320310937365058 0.320795114345217 0.38138522424128 0.351109819776752 0.374779525402154 0.42784116123554 0.360765964112369 0.354213166790165 0.3200996606016
"383" "cyihe" 0.455123513896598 0.523757658089569 0.434800554311165 0.619696161699599 0.487470395130483 0.417435064493027 0.422618383687441 0.472733074238753 0.440772993553508 0.465294498473526
"384" "sburw" 0.382306832560562 0.38598323421252 0.339056608075496 0.37664114176349 0.316463395436769 0.37911821670663 0.356143891443684 0.376695938744258 0.34111654526896 0.400488886865068
"385" "plbwv" 2.5028569117028 2.87214749967876 2.82543815780205 3.11861776833224 2.8833245788075 3.10987403039897 2.78468610652466 3.22341085149384 2.87811675353669 3.0203533633741
"386" "rciby" 0.817944534205409 0.66603305679094 0.809554975059652 0.733944021367387 0.706468460157624 0.741084400801547 0.654118537610932 0.626823726828612 0.645917272710405 0.638529574853258
"387" "lkuxh" 0.676723731743406 0.827721360659497 0.677654198451869 0.699939867179532 0.844953880184615 0.757321036167586 0.779792198181394 0.689549836664018 0.798974787004526 0.958537590630588
"388" "tboyw" 0.742324393845893 0.74944896749668 0.842606049140957 0.702874078784617 0.73400018311393 0.876693197080443 0.665147498389255 0.720942481109396 0.791683861066403 0.642221890115907
"389" "jzlwp" 4.27694568384119 3.83451713182378 4.03113935814916 4.00891696334363 4.02372634538777 4.525558171116 4.26688518078749 4.72533232017073 4.57055878374521 3.77253651575735
"390" "dehhn" 0.152070727068088 0.138163684860403 0.143099909030215 0.152909618932769 0.142574255533155 0.0416740747994985 0.0342587893480509 0.0468423119939993 0.0485532509962109 0.0571214409827054
"391" "npaeq" 1.05123374858981 0.915288684909006 0.83862339579206 1.09813458887602 0.794058818229725 0.856768902643654 1.06112790255037 0.874767757498483 0.905536934388763 0.992185999310546
"392" "qnipa" 0.421078925724514 0.51697669581592 0.514778679857016 0.500559703123045 0.497516457188765 0.522878203607382 0.49953451751782 0.548853173566652 0.407900817693659 0.538409760048156
"393" "afxxu" 1.69745887142469 1.63493624194406 1.5810382618506 1.39111802825398 1.6476257287186 2.01382945304918 1.60073185633109 1.45586246109588 1.71671320550774 1.61465065703501
"394" "tikfp" 0.763965768402769 0.693025419019937 0.80709393833299 0.625173039618725 0.685425698918062 0.608883062188786 0.742876125442792 0.688474787524525 0.69686078293925 0.615935466780022
"395" "exefe" 1.31904548241021 0.934602029127113 1.09521846439997 0.888447443766833 1.09975840188031 1.13126738797068 1.10022648396339 1.40026127656639 1.3071675730329 1.06820117963821
"396" "zjwsq" 1.54204454023869 1.73647299952006 1.88750307376905 1.55023209901524 1.85206284186895 1.37288200007236 1.59861766907504 1.64199442806242 1.69908123743955 1.59074845446969
"397" "dlhxu" 0.0953632120199067 0.119957030120885 0.125966346161389 0.113016985413608 0.103459818859491 0.107091956061751 0.121146913513591 0.103883944969867 0.112099747426145 0.0971559820354733
"398" "assud" 2.88832640851894 3.25024940655082 2.74090509606672 3.61077498411103 3.73334243446001 3.60861949071601 3.27098081205186 3.42635182906026 3.78237879948931 3.47476636642416
"399" "tbxek" 1.34868108932491 1.34809502016098 1.9950246371831 1.44041334600869 1.56012891785952 1.61441517716075 1.45262324855318 1.44189042270808 1.67011324247428 1.49438283893467
"400" "zescj" 0.010794054624561 0.00958012069842248 0.00827794165527106 0.0078996539677683 0.00844717442799732 0.0221886300651104 0.020165019185835 0.0170226509948135 0.0181733908696109 0.0178765812666861
